Descripcion_1,Descripcion_2,precio,mt2,latitud,longitud,Nombre_sector
Lote,Lote,550000,1173,-0.1947236539176005,-78.49883418353538,Belisario Quevedo
Departamento,Departamento,45000,68,-0.1173737587968893,-78.4887309341228,Ponceano
Departamento,Departamento,188000,190,-0.1979313025580467,-78.4812207579773,La Paz
Oficina/Consultorio,Oficina/Consultorio,75000,55,-0.1919870027493057,-78.4823293007537,Iñaquito
Departamento,Departamento,99000,73,-0.1703178845364067,-78.47904959555306,Iñaquito
Casa,Casa,70000,130,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,280000,210,-0.1974876575904577,-78.4801799273143,La Paz
Bodega,Bodega,2500000,4010,-0.1924412800659668,-78.48469046362148,Iñaquito
Departamento,Departamento,175000,75,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,280000,160,-0.1974876575904577,-78.4801799273143,La Paz
Casa,Casa,105000,500,-0.1817369996757024,-78.47550850199568,Iñaquito
Departamento,Departamento,280000,214,-0.1854855526675029,-78.49086408669513,Iñaquito
Departamento,Departamento,48000,80,-0.1341502354169629,-78.50172641353701,San Carlos
Casa,Casa,99990,144,-0.1023095857117271,-78.46330420728619,Carcelen
Bodega,Bodega,105000,75,-0.1856704135431438,-78.48031051949748,Iñaquito
Departamento,Departamento,145000,91,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,175000,280,-0.1405947508181125,-78.46345017207435,San Isidro del Inca
Casa,Casa,172000,314,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,149275,58,-0.1882929270626692,-78.4821631588464,Iñaquito
Departamento,Departamento,175000,138,-0.1948928545136314,-78.47783210106866,La Paz
Departamento,Departamento,249500,356,-0.1074194461873055,-78.48396529848748,Ponceano
Departamento,Departamento,124500,75,-0.2053825388744832,-78.48618309267759,Mariscal Sucre
Departamento,Departamento,229000,104,-0.1854259224022369,-78.4778882934417,Iñaquito
Casa,Casa,170000,450,-0.2931399052991887,-78.549601312897,Quitumbe
Departamento,Departamento,118000,86,-0.1838996183040293,-78.5019210465661,Belisario Quevedo
Casa,Casa,399999,170,-0.1490653708343627,-78.46777073941297,San Isidro del Inca
Lote,Lote,149500,635,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,48000,61,-0.2392000499627137,-78.52839538046643,Magdalena
Departamento,Departamento,73000,136,-0.1220912075554871,-78.4854835176591,Ponceano
Departamento,Departamento,45990,90,-0.1219353570759514,-78.48947444717373,Ponceano
Oficina/Consultorio,Oficina/Consultorio,60000,96,-0.2015799337196708,-78.4828858221429,La Paz
Casa,Casa,120000,308,-0.2680728436877139,-78.5487479268191,Santa Rita
Local,Local,45000,54,-0.1378103061271419,-78.48049279330091,Kennedy
Oficina/Consultorio,Oficina/Consultorio,49000,70,-0.2037199381211134,-78.49478041491665,Mariscal Sucre
Casa,Casa,170000,168,-0.2781950565874727,-78.5411381917503,Turubamba
Local,Local,3500000,2900,-0.2167975999685548,-78.50876278939889,San Juan
Departamento,Departamento,150000,120,-0.1710555758197129,-78.47845108263056,Iñaquito
Casa,Casa,110000,175,-0.1467122456848001,-78.45761957088472,San Isidro del Inca
Casa,Casa,235000,340,-0.1037622654749238,-78.48104056660932,Ponceano
Departamento,Departamento,138000,117,-0.246727298717845,-78.52790584707074,Atahualpa
Local,Local,1980000,1350,-0.2007872554751357,-78.4893916421987,Mariscal Sucre
Casa,Casa,70000,281,-0.09267219369367623,-78.50855386553499,El condado
Departamento,Departamento,285000,315,-0.1962261227817177,-78.48113482459753,La Paz
Departamento,Departamento,80000,130,-0.1074194461873055,-78.48396529848748,Ponceano
Local,Local,1590000,1690,-0.1881018512065437,-78.49597941295723,Belisario Quevedo
Casa,Casa,255000,200,-0.08911917581176873,-78.47305182051527,Carcelen
Departamento,Departamento,135000,80,-0.1819648759356381,-78.48113768615424,Iñaquito
Lote,Lote,491060,2341,-0.1074194461873055,-78.48396529848748,Ponceano
Departamento,Departamento,160000,150,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,112000,90,-0.1964314124940435,-78.50698501564881,Belisario Quevedo
Departamento,Departamento,158220,65,-0.1891044007526098,-78.48703370977364,Iñaquito
Casa,Casa,330000,314,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,125000,85,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,69900,95,-0.08751719055507863,-78.46592078744352,Carcelen
Departamento,Departamento,93000,81,-0.121306587702066,-78.48934898243658,Ponceano
Departamento,Departamento,150000,190,-0.1674323039432059,-78.47595015899279,El Inca
Casa,Casa,330000,1500,-0.1582072882048511,-78.47873516425278,El Inca
Departamento,Departamento,139900,75,-0.1858007197142967,-78.48847046482705,Iñaquito
Departamento,Departamento,191000,1350,-0.1632852996116025,-78.47609905411733,El Inca
Departamento,Departamento,134000,105,-0.1041033609159019,-78.49146946312968,Ponceano
Departamento,Departamento,94000,270,-0.1703261065000203,-78.47794084368846,El Inca
Departamento,Departamento,298000,550,-0.1197486296164735,-78.49980173725568,Cotocollao
Departamento,Departamento,86000,99,-0.1160178285825086,-78.4853620366788,Ponceano
Casa,Casa,55000,160,-0.3304045422501726,-78.52980710943511,Turubamba
Casa,Casa,325000,520,-0.1713030955174064,-78.47068570517872,Iñaquito
Departamento,Departamento,104500,106,-0.09804485204867161,-78.48434292607838,Ponceano
Casa,Casa,95000,100,-0.1646645941384908,-78.48413343181728,El Inca
Local,Local,650000,850,-0.181531923606209,-78.47555645738359,Iñaquito
Departamento,Departamento,223000,115,-0.186396024716086,-78.48010613311823,Iñaquito
Local,Local,990000,1455,-0.2186786189339041,-78.5134440450616,Centro Historico
Departamento,Departamento,200000,123,-0.175821255677522,-78.4792708935593,Iñaquito
Lote,Lote,800000,1000,-0.1658598374834425,-78.47185333323672,El Inca
Departamento,Departamento,137000,78,-0.1701691129369726,-78.47981355724887,Iñaquito
Bodega,Bodega,135000,300,-0.1336148412554709,-78.5018835071289,San Carlos
Departamento,Departamento,164871,108,-0.1662075250862236,-78.47570153747054,El Inca
Departamento,Departamento,900000,1000,-0.1809670850265945,-78.4800803788445,Iñaquito
Lote,Lote,1380000,40786,-0.2781950565874727,-78.5411381917503,Turubamba
Local,Local,3200000,2280,-0.1130289673971911,-78.47899080234997,Comite del Pueblo
Bodega,Bodega,495000,700,-0.1570371345403986,-78.47925042871681,El Inca
Lote,Lote,1150000,938,-0.2027829743005737,-78.49234049830278,Mariscal Sucre
Casa,Casa,115000,120,-0.1336148412554709,-78.5018835071289,San Carlos
Departamento,Departamento,175000,70,-0.1817369996757024,-78.47550850199568,Iñaquito
Lote,Lote,210000,1023,-0.08761245909093539,-78.46893007528706,Carcelen
Local,Local,580000,290,-0.1774123175551483,-78.48591628705525,Iñaquito
Lote,Lote,300000,95,-0.1066740753721757,-78.48171797350741,Ponceano
Oficina/Consultorio,Oficina/Consultorio,750000,307,-0.2015799337196708,-78.4828858221429,La Paz
Oficina/Consultorio,Oficina/Consultorio,350000,230,-0.200141605533789,-78.49097446281571,Mariscal Sucre
Lote,Lote,350000,446,-0.2017582461077156,-78.49657842982776,Mariscal Sucre
Oficina/Consultorio,Oficina/Consultorio,248000,185,-0.1693455135123632,-78.48437448891816,Iñaquito
Lote,Lote,1800000,1060,-0.1749079959677702,-78.48059979879775,Iñaquito
Local,Local,1800000,6200,-0.08761245909093539,-78.46893007528706,Carcelen
Casa,Casa,220000,280,-0.1582072882048511,-78.47873516425278,El Inca
Lote,Lote,650000,2500,-0.08761245909093539,-78.46893007528706,Carcelen
Local,Local,2100000,4117,-0.2242866341612698,-78.51277915883057,Centro Historico
Oficina/Consultorio,Oficina/Consultorio,900000,600,-0.175778378618239,-78.48552531193862,Iñaquito
Lote,Lote,350000,755,-0.2781950565874727,-78.5411381917503,Turubamba
Bodega,Bodega,1610000,2900,-0.1074088259825344,-78.47318875242782,Comite del Pueblo
Departamento,Departamento,275000,187,-0.1970772013481796,-78.47888587634283,La Paz
Departamento,Departamento,358000,220,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,85000,102,-0.1081229748599282,-78.49279283365732,Ponceano
Departamento,Departamento,136000,100,-0.09804485204867161,-78.48434292607838,Ponceano
Departamento,Departamento,81700,180,-0.09804485204867161,-78.48434292607838,Ponceano
Departamento,Departamento,120000,157,-0.1817369996757024,-78.47550850199568,Iñaquito
Departamento,Departamento,140000,114,-0.2065118606291515,-78.48978095505583,Mariscal Sucre
Departamento,Departamento,134500,80,-0.2034812353209879,-78.48834439189945,Mariscal Sucre
Casa,Casa,170000,133,-0.1321880530949369,-78.47948612101854,Kennedy
Departamento,Departamento,119205,54,-0.2007968047659755,-78.48058063493664,La Paz
Departamento,Departamento,112427,57,-0.2009035955000738,-78.48015790179015,La Paz
Departamento,Departamento,120000,183,-0.1225308608035144,-78.48161131603783,Ponceano
Departamento,Departamento,150000,117,-0.187433972253357,-78.48188099446486,Iñaquito
Departamento,Departamento,230000,261,-0.2008260741871412,-78.48289796187136,La Paz
Casa,Casa,230000,407,-0.1871617719986483,-78.5077912464422,Belisario Quevedo
Departamento,Departamento,28000,67,-0.2776790418444895,-78.5527241523765,Chillogallo
Departamento,Departamento,150000,84,-0.1849092804040636,-78.48038466040356,Iñaquito
Casa,Casa,157000,262,-0.1730585127101834,-78.47967871539046,Iñaquito
Departamento,Departamento,154000,80,-0.187433972253357,-78.48188099446486,Iñaquito
Departamento,Departamento,35000,65,-0.1336148412554709,-78.5018835071289,San Carlos
Departamento,Departamento,120000,141,-0.09996706739745331,-78.48152581655478,Ponceano
Departamento,Departamento,85000,68,-0.2065744056020839,-78.48989826886114,Mariscal Sucre
Departamento,Departamento,62000,84,-0.1336148412554709,-78.5018835071289,San Carlos
Casa,Casa,75000,180,-0.2132056688183693,-78.50408435243826,San Juan
Departamento,Departamento,175000,92,-0.1815074797051426,-78.48022631964288,Iñaquito
Departamento,Departamento,175000,90,-0.1820531476285638,-78.47714460915897,Iñaquito
Departamento,Departamento,117900,120,-0.1068453612297775,-78.48097761228347,Ponceano
Departamento,Departamento,129000,63,-0.1809293491521594,-78.47804542380197,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,63900,42,-0.2000610570484397,-78.48257409076365,La Paz
Oficina/Consultorio,Oficina/Consultorio,185000,130,-0.1818166993405647,-78.47548101218808,Iñaquito
Casa,Casa,340000,390,-0.0959534351259265,-78.46798737872943,Carcelen
Departamento,Departamento,65500,67,-0.1205443863757292,-78.47292139248091,Comite del Pueblo
Departamento,Departamento,70000,62,-0.1069833774341938,-78.49092217940509,Ponceano
Departamento,Departamento,91500,99,-0.1907856083500387,-78.50841966856936,Belisario Quevedo
Local,Local,68000,47,-0.1069833774341938,-78.49092217940509,Ponceano
Casa,Casa,85000,150,-0.2673356828481283,-78.5436335254842,Solanda
Casa,Casa,350000,352,-0.1661454562770093,-78.48169317348786,El Inca
Casa,Casa,70900,565,-0.3366896051812424,-78.55070053080465,Guamani
Casa,Casa,142700,104,-0.1470037875035132,-78.46803993407478,San Isidro del Inca
Departamento,Departamento,98000,90,-0.1927741149726428,-78.49817752490075,Belisario Quevedo
Lote,Lote,170000,980,-0.08761245909093539,-78.46893007528706,Carcelen
Lote,Lote,170000,980,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,187500,100,-0.1795587230856351,-78.47422210981459,Iñaquito
Departamento,Departamento,120000,100,-0.1987383176196703,-78.48441593680828,Mariscal Sucre
Departamento,Departamento,130000,55,-0.1037444671515524,-78.48585394270937,Ponceano
Oficina/Consultorio,Oficina/Consultorio,60000,99,-0.1716236140846222,-78.48489102554156,Iñaquito
Local,Local,30000,24,-0.1336502642163224,-78.49838542969053,San Carlos
Departamento,Departamento,149000,130,-0.1717500092172767,-78.47225641504413,Iñaquito
Departamento,Departamento,149000,65,-0.1722785671764359,-78.47652995555664,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,110000,114,-0.1693455135123632,-78.48437448891816,Iñaquito
Departamento,Departamento,295000,300,-0.1410154634042755,-78.48277283588665,Kennedy
Departamento,Departamento,149952,93,-0.207851277353265,-78.49329137997601,Mariscal Sucre
Departamento,Departamento,82732,44,-0.2078254083346257,-78.4933849330045,Mariscal Sucre
Oficina/Consultorio,Oficina/Consultorio,143900,95,-0.2015799337196708,-78.4828858221429,La Paz
Departamento,Departamento,72900,103,-0.08761245909093539,-78.46893007528706,Carcelen
Oficina/Consultorio,Oficina/Consultorio,60000,74,-0.2015799337196708,-78.4828858221429,La Paz
Departamento,Departamento,139000,140,-0.1996859561885515,-78.4825704488337,La Paz
Departamento,Departamento,75000,95,-0.1582072882048511,-78.47873516425278,El Inca
Local,Local,200000,200,-0.1609981048468862,-78.47897059759832,El Inca
Casa,Casa,89500,148,-0.2732388654325513,-78.52842424275471,Argelia
Casa,Casa,145000,205,-0.09804485204867161,-78.48434292607838,Ponceano
Departamento,Departamento,175000,85,-0.1816144611382076,-78.48024669757494,Iñaquito
Lote,Lote,1000000,706,-0.1999289155532399,-78.48410958620977,La Paz
Casa,Casa,245000,324,-0.2858818268376892,-78.55665039826684,Chillogallo
Departamento,Departamento,100000,86,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,220000,300,-0.1910388123940295,-78.48604088892291,Iñaquito
Departamento,Departamento,85900,57,-0.1013394454751599,-78.48111999652974,Ponceano
Departamento,Departamento,200000,256,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,130000,119,-0.1872671313800082,-78.50100925913536,Belisario Quevedo
Departamento,Departamento,42000,75,-0.2468297038888222,-78.52944013806561,Atahualpa
Departamento,Departamento,64900,100,-0.1074194461873055,-78.48396529848748,Ponceano
Casa,Casa,200000,408,-0.2578561370310362,-78.5461685739161,La Mena
Lote,Lote,470000,678,-0.1703123968228117,-78.4794700786974,Iñaquito
Departamento,Departamento,74900,56,-0.1482900834248639,-78.46346092645335,San Isidro del Inca
Departamento,Departamento,169000,64,-0.2021653212968437,-78.50113280217258,Belisario Quevedo
Oficina/Consultorio,Oficina/Consultorio,64500,285,-0.1816187693162193,-78.48428785206342,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,95000,245,-0.1796652154027868,-78.48631324362304,Iñaquito
Departamento,Departamento,145000,120,-0.1319151308234056,-78.47797414284072,Kennedy
Departamento,Departamento,136511,66,-0.1749079959677702,-78.48059979879775,Iñaquito
Departamento,Departamento,84990,85,-0.1701691129369726,-78.47981355724887,Iñaquito
Departamento,Departamento,236214,9074,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,174094,81,-0.1774123175551483,-78.48591628705525,Iñaquito
Departamento,Departamento,168000,94,-0.1692461325020468,-78.47668231854006,El Inca
Casa,Casa,120000,92,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,95660,45,-0.1884639198695726,-78.49215165615139,Belisario Quevedo
Casa,Casa,118000,370,-0.3235315619808579,-78.55202529565062,Guamani
Casa,Casa,80000,243,-0.2680094899525822,-78.53599835931013,Solanda
Departamento,Departamento,158000,108,-0.1796181065918243,-78.4805547073541,Iñaquito
Lote,Lote,1500000,2555,-0.1156730744136414,-78.47942663434478,Comite del Pueblo
Otro,Otro,93000,76,-0.2043507793897286,-78.48625141977695,Mariscal Sucre
Departamento,Departamento,158000,86,-0.1818058296266974,-78.47979439324,Iñaquito
Departamento,Departamento,138622,2,-0.1796366162130305,-78.48058132865113,Iñaquito
Casa,Casa,168000,168,-0.2781950565874727,-78.5411381917503,Turubamba
Departamento,Departamento,750000,500,-0.1974876575904577,-78.4801799273143,La Paz
Casa,Casa,620000,575,-0.1621536605891328,-78.48159614118552,El Inca
Departamento,Departamento,120000,230,-0.1495613972133371,-78.48213619111044,Kennedy
Departamento,Departamento,250000,146,-0.2118900445436478,-78.50315333809006,San Juan
Local,Local,395000,229,-0.1889242405874983,-78.49650352039895,Belisario Quevedo
Departamento,Departamento,195000,171,-0.1375924147414807,-78.45806286645659,San Isidro del Inca
Departamento,Departamento,100000,125,-0.1774123175551483,-78.48591628705525,Iñaquito
Departamento,Departamento,120000,82,-0.1098094568045002,-78.48511161718464,Ponceano
Departamento,Departamento,97000,77,-0.1356889416963793,-78.46906944100377,San Isidro del Inca
Departamento,Departamento,90000,58,-0.1819648759356381,-78.48113768615424,Iñaquito
Casa,Casa,147000,336,-0.1249143838134119,-78.49551547374602,Cotocollao
Local,Local,850000,340,-0.2055747821847123,-78.49189483719991,Mariscal Sucre
Casa,Casa,180000,282,-0.09804485204867161,-78.48434292607838,Ponceano
Casa,Casa,155000,175,-0.1419928372606435,-78.46766441426405,San Isidro del Inca
Departamento,Departamento,275000,252,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,76000,47,-0.1855634068441698,-78.48271109660547,Iñaquito
Departamento,Departamento,52000,83,-0.1867317759769482,-78.50992365272265,Belisario Quevedo
Departamento,Departamento,110000,140,-0.2009305429742781,-78.48373629333584,La Paz
Departamento,Departamento,135000,100,-0.1900001583377695,-78.48435497892221,Iñaquito
Departamento,Departamento,89900,96,-0.1226719772414814,-78.48523535293266,Ponceano
Departamento,Departamento,149000,90,-0.1659362635175416,-78.47285912691103,El Inca
Casa,Casa,275000,400,-0.1649697307829903,-78.4796902484953,El Inca
Casa,Casa,79900,103,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,140000,73,-0.1959558618867123,-78.4792692459662,La Paz
Departamento,Departamento,158000,80,-0.1802380322462644,-78.47913128162851,Iñaquito
Casa,Casa,145000,25325,-0.3007749226264836,-78.53862520358439,Quitumbe
Departamento,Departamento,98000,150,-0.1074194461873055,-78.48396529848748,Ponceano
Departamento,Departamento,114000,258,-0.1669719984113687,-78.47046334787593,El Inca
Otro,Otro,204000,65,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,176999,83,-0.1914765383446484,-78.47790502974435,La Paz
Casa,Casa,69000,110,-0.2799606301621481,-78.51494128010478,Argelia
Departamento,Departamento,200000,131,-0.1809252729495378,-78.4784600143908,Iñaquito
Lote,Lote,40000,225,-0.2575462283225629,-78.51682562202339,La Ferroviaria
Departamento,Departamento,149000,284,-0.1095005859412116,-78.49166454929767,Ponceano
Lote,Lote,5472000,4560,-0.1692618073417769,-78.48282755142624,El Inca
Casa,Casa,295000,381,-0.2781950565874727,-78.5411381917503,Turubamba
Casa,Casa,92000,614,-0.3085590767541214,-78.56188440470743,Guamani
Departamento,Departamento,195000,120,-0.1816144611382076,-78.48024669757494,Iñaquito
Departamento,Departamento,63000,114,-0.1213639520821318,-78.48483726492725,Ponceano
Departamento,Departamento,149000,284,-0.1069833774341938,-78.49092217940509,Ponceano
Departamento,Departamento,40000,45,-0.09472823887285144,-78.47385788635079,Ponceano
Lote,Lote,46000,76,-0.1152817300626208,-78.49029035437562,Ponceano
Departamento,Departamento,40000,118,-0.1095005859412116,-78.49166454929767,Ponceano
Departamento,Departamento,112500,82,-0.1974876575904577,-78.4801799273143,La Paz
Departamento,Departamento,199000,213,-0.09245792114023164,-78.47840772456001,Carcelen
Departamento,Departamento,165000,185,-0.1730585127101834,-78.47967871539046,Iñaquito
Casa,Casa,120000,148,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,49000,96,-0.1207016860884485,-78.50914734689046,Santa Anita
Departamento,Departamento,80000,48,-0.1659362635175416,-78.47285912691103,El Inca
Oficina/Consultorio,Oficina/Consultorio,1300000,1000000,-0.1889775467490024,-78.48270910221795,Iñaquito
Lote,Lote,170000,2448,-0.08401284151630084,-78.47434134935656,Carcelen
Departamento,Departamento,108000,62,-0.193909930222482,-78.47703222356253,La Paz
Otro,Otro,120000,83,-0.1820531476285638,-78.47714460915897,Iñaquito
Casa,Casa,144000,206,-0.09804485204867161,-78.48434292607838,Ponceano
Oficina/Consultorio,Oficina/Consultorio,110000,78,-0.1702602452669429,-78.48540305061624,Iñaquito
Departamento,Departamento,140000,85,-0.1979624358031149,-78.48731794089632,Mariscal Sucre
Local,Local,45000,54,-0.1382786056597342,-78.48102981408259,Kennedy
Oficina/Consultorio,Oficina/Consultorio,70000,55,-0.1857835641653151,-78.48837864143785,Iñaquito
Casa,Casa,180000,282,-0.09804485204867161,-78.48434292607838,Ponceano
Casa,Casa,98000,143,-0.09164676122098964,-78.46640480839844,Carcelen
Departamento,Departamento,177000,168,-0.2059300926108966,-78.48133487323139,La Paz
Casa,Casa,148000,170,-0.1582072882048511,-78.47873516425278,El Inca
Lote,Lote,69000,450,-0.2440136024161734,-78.53478562000659,MarcoPamba
Lote,Lote,220000,2000,-0.1582072882048511,-78.47873516425278,El Inca
Casa,Casa,315000,385,-0.1709852811443067,-78.47617649337109,Iñaquito
Departamento,Departamento,69000,40,-0.1703882601638573,-78.47869510150784,Iñaquito
Departamento,Departamento,155000,121,-0.1864819569264919,-78.48026959022566,Iñaquito
Departamento,Departamento,112000,112,-0.1998699611885406,-78.48261363170904,La Paz
Casa,Casa,89900,120,-0.09863977599768016,-78.47165083779514,Ponceano
Departamento,Departamento,67000,110,-0.1224637152258311,-78.46508265650192,Comite del Pueblo
Casa,Casa,295000,253,-0.08531778043325831,-78.47262385290364,Carcelen
Oficina/Consultorio,Oficina/Consultorio,2500000,2000,-0.1659362635175416,-78.47285912691103,El Inca
Casa,Casa,699000,620,-0.1597211757754459,-78.47727381775492,El Inca
Casa,Casa,120000,200,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,185000,109,-0.192813765924647,-78.47842688882946,La Paz
Departamento,Departamento,288420,126,-0.2071306849579258,-78.48889619825074,Mariscal Sucre
Departamento,Departamento,29000,66,-0.3321915072701749,-78.52843646372115,Turubamba
Lote,Lote,390000,2178,-0.1710555758197129,-78.47845108263056,Iñaquito
Departamento,Departamento,39900,22,-0.1901185146909095,-78.48605250466258,Iñaquito
Otro,Otro,115000,57,-0.1816144611382076,-78.48024669757494,Iñaquito
Otro,Otro,160000,60,-0.1837911804163327,-78.48421267244697,Iñaquito
Otro,Otro,185000,100,-0.1948928545136314,-78.47783210106866,La Paz
Departamento,Departamento,110098,87,-0.1888975730976385,-78.49101296003623,Iñaquito
Lote,Lote,320000,500,-0.1659362635175416,-78.47285912691103,El Inca
Departamento,Departamento,54000,81,-0.2923142521302958,-78.55094680250531,Quitumbe
Departamento,Departamento,145000,184,-0.1704855404160778,-78.47362937882352,Iñaquito
Departamento,Departamento,127823,62,-0.1909919106590519,-78.48455979033798,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,98000,60,-0.1758993967356129,-78.48438229291548,Iñaquito
Departamento,Departamento,289000,366,-0.1923199015799825,-78.47903684835703,La Paz
Departamento,Departamento,229999,200,-0.2045192160858963,-78.48114132813537,La Paz
Casa,Casa,110000,189,-0.1450302504706394,-78.45985727884103,San Isidro del Inca
Departamento,Departamento,164137,62,-0.1759573449767289,-78.48553953239497,Iñaquito
Lote,Lote,135000,3600,-0.3033321818077865,-78.56989847875624,La Ecuatoriana
Departamento,Departamento,90000,122,-0.1331425679058029,-78.47986792751692,Kennedy
Lote,Lote,490000,650,-0.1997398590027317,-78.4830739010592,La Paz
Casa,Casa,99000,202,-0.1274982713760824,-78.50117406984845,Cotocollao
Departamento,Departamento,142000,74,-0.20423889369071,-78.48603828763288,Mariscal Sucre
Departamento,Departamento,380000,300,-0.1817943420977038,-78.47600522506592,Iñaquito
Departamento,Departamento,98500,92,-0.121306587702066,-78.48934898243658,Ponceano
Oficina/Consultorio,Oficina/Consultorio,75000,80,-0.18764768948022,-78.4830747681811,Iñaquito
Casa,Casa,85000,141,-0.3147786523465754,-78.55140676226065,Guamani
Departamento,Departamento,130000,240,-0.1061892120815135,-78.49074217860203,Ponceano
Casa,Casa,75000,160,-0.3043964724187664,-78.56071313236443,Guamani
Departamento,Departamento,83000,155,-0.1845504100261175,-78.50714669577744,Belisario Quevedo
Lote,Lote,70000,1750,-0.1238144849152652,-78.46784280802764,Comite del Pueblo
Casa,Casa,105000,180,-0.1161269236426893,-78.48587501319491,Ponceano
Departamento,Departamento,198000,139,-0.1976162731824196,-78.48369458503436,La Paz
Departamento,Departamento,64000,93,-0.07956628162409146,-78.45982648900583,Carcelen
Casa,Casa,349000,400,-0.1403866886973179,-78.46631313859615,San Isidro del Inca
Departamento,Departamento,69000,115,-0.2610718100961343,-78.53067036230954,San Bartolo
Casa,Casa,213000,287,-0.1194674624928033,-78.48480440157002,Ponceano
Departamento,Departamento,108000,78,-0.2060760080243736,-78.49259037980319,Mariscal Sucre
Departamento,Departamento,38000,61,-0.2686339058920137,-78.54011045411592,Solanda
Departamento,Departamento,290000,210,-0.2007244198702895,-78.48020862986027,La Paz
Lote,Lote,59000,451,-0.2781950565874727,-78.5411381917503,Turubamba
Casa,Casa,109990,78,-0.2704839517775728,-78.54050425244839,Solanda
Casa,Casa,497000,500,-0.1818166993405647,-78.47548101218808,Iñaquito
Departamento,Departamento,680000,500,-0.1817369996757024,-78.47550850199568,Iñaquito
Casa,Casa,76500,72,-0.2635478285640614,-78.524701373151,San Bartolo
Casa,Casa,82000,108,-0.1710555758197129,-78.47845108263056,Iñaquito
Lote,Lote,23900,1303,-0.2874649395274435,-78.5648887714292,Chillogallo
Casa,Casa,130000,150,-0.07895063317099567,-78.46802354305414,Carcelen
Otro,Otro,67000,67,-0.1710555758197129,-78.47845108263056,Iñaquito
Otro,Otro,125000,64,-0.187433972253357,-78.48188099446486,Iñaquito
Otro,Otro,150000,64,-0.187433972253357,-78.48188099446486,Iñaquito
Departamento,Departamento,120000,99,-0.1778374743594139,-78.47957379009111,Iñaquito
Departamento,Departamento,168000,92,-0.2754883013759804,-78.5460522783445,Santa Rita
Departamento,Departamento,87000,95,-0.2034812353209879,-78.48834439189945,Mariscal Sucre
Departamento,Departamento,68000,97,-0.1108438354358554,-78.4848611103645,Ponceano
Departamento,Departamento,199999,170,-0.1710555758197129,-78.47845108263056,Iñaquito
Oficina/Consultorio,Oficina/Consultorio,25000,16,-0.1102584215352403,-78.49369411691539,Ponceano
Casa,Casa,105000,253,-0.2574970149847058,-78.51067273238289,La Ferroviaria
Departamento,Departamento,155000,134,-0.1703882601638573,-78.47869510150784,Iñaquito
Casa,Casa,330000,120,-0.1355042940498698,-78.46860572621168,San Isidro del Inca
Departamento,Departamento,115000,396,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,47000,43,-0.08761245909093539,-78.46893007528706,Carcelen
Departamento,Departamento,178000,91,-0.1817369996757024,-78.47550850199568,Iñaquito
Departamento,Departamento,94000,59,-0.1734471772870562,-78.48143988343215,Iñaquito
Lote,Lote,240000,101761,-0.1582072882048511,-78.47873516425278,El Inca
Oficina/Consultorio,Oficina/Consultorio,99900,150,-0.1929173304922192,-78.48526734904767,Iñaquito
Casa,Casa,75000,83,-0.2924438019612155,-78.55098276401594,Quitumbe
Lote,Lote,45000,234,-0.303336266553886,-78.56150230004218,La Ecuatoriana
Departamento,Departamento,160000,283,-0.1363839650710353,-78.46373481582073,San Isidro del Inca
Departamento,Departamento,70000,60,-0.2961835945163839,-78.55404161198736,Quitumbe
Departamento,Departamento,88900,65,-0.1665953537097555,-78.47577915046284,El Inca
Departamento,Departamento,145000,81,-0.1978610332904152,-78.48384234160142,La Paz
Departamento,Departamento,170000,164,-0.2041016648170005,-78.49292080856259,Mariscal Sucre
Departamento,Departamento,93750,85,-0.1091712629502498,-78.49816183232015,Cotocollao
Departamento,Departamento,60000,60,-0.1315281909335583,-78.49997461282078,San Carlos
Departamento,Departamento,120000,72,-0.1816577080203,-78.48017723916001,Iñaquito
Departamento,Departamento,100000,124,-0.1673867415421727,-78.47928138612527,El Inca
Departamento,Departamento,240000,134,-0.1924470756423987,-78.48066769606856,La Paz
