Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Lote,Lote,$ 42.000,600 m² Totales,Nada
Casa,Casa,$ 89.900,149 m² Totales,"https://www.google.com/maps/@-0.1570371345403986,-78.47925042871681,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,350 m² Totales,Nada
Casa,Casa,$ 405.000,350 m² Totales,"https://www.google.com/maps/@-0.1577078755516781,-78.4391640725688,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 59.000,67 m² Totales,Nada
Departamento,Departamento,$ 126.000,75 m² Totales,"https://www.google.com/maps/@-0.09804485204867161,-78.48434292607838,13z?hl=es-ES&gl=US"
Lote,Lote,$ 525.000,Superficie del terreno (m²): 2286.0-,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Lote,Lote,$ 85.000,1100 m² Totales,"https://www.google.com/maps/@-0.3372552443480996,-78.47705520365211,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.850.000,512 m² Totales,Nada
Lote,Lote,$ 447.000,1147 m² Totales,"https://www.google.com/maps/@-0.2042102916384859,-78.49859160007597,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 66.000,92 m² Totales,Nada
Casa,Casa,$ 220.000,193 m² Totales,"https://www.google.com/maps/@-0.2946525827774072,-78.48986011804497,13z?hl=es-ES&gl=US"
Lote,Lote,$ 88.000,733 m² Totales,"https://www.google.com/maps/@-0.3344151603958117,-78.4217616079644,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,500 m² Totales,"https://www.google.com/maps/@-0.286526389226942,-78.44578926151542,13z?hl=es-ES&gl=US"
Casa,Casa,$ 350.000,600 m² Totales,Nada
Casa,Casa,Nada,460 m² Totales,Nada
Departamento,Departamento,$ 176.999,90 m² Totales,"https://www.google.com/maps/@-0.1829883477164562,-78.47413608381851,13z?hl=es-ES&gl=US"
Casa,Casa,$ 200.000,183 m² Totales,"https://www.google.com/maps/@-0.2941950321807852,-78.49079290140386,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,312 m² Totales,"https://www.google.com/maps/@-0.2186786189339041,-78.5134440450616,13z?hl=es-ES&gl=US"
Casa,Casa,$ 320.000,439 m² Totales,Nada
Departamento,Departamento,$ 55.000,134 m² Totales,"https://www.google.com/maps/@-0.150472343754147,-78.47164390004271,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 120.000,120 m² Totales,"https://www.google.com/maps/@-0.1771928201415054,-78.48717591214279,13z?hl=es-ES&gl=US"
Casa,Casa,$ 240.000,400 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 59.000,51 m² Totales,"https://www.google.com/maps/@-0.198711895908151,-78.49007098783193,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 100.000,55 m² Totales,"https://www.google.com/maps/@-0.2096309862658224,-78.48505542879258,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 62.500,65 m² Totales,"https://www.google.com/maps/@-0.1400005601727445,-78.47903728193515,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 152.000,170 m² Totales,"https://www.google.com/maps/@-0.1710555758197129,-78.47845108263056,13z?hl=es-ES&gl=US"
Casa,Casa,$ 139.000,250 m² Totales,"https://www.google.com/maps/@-0.2117471230557233,-78.49938081783863,13z?hl=es-ES&gl=US"
Casa,Casa,$ 99.000,135 m² Totales,"https://www.google.com/maps/@-0.150472343754147,-78.47164390004271,13z?hl=es-ES&gl=US"
Casa,Casa,$ 130.000,160 m² Totales,Nada
Lote,Lote,$ 843.000,600 m² Totales,Nada
Departamento,Departamento,$ 63.000,77 m² Totales,"https://www.google.com/maps/@-0.1166383353143373,-78.49599285164328,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 195.000,62 m² Totales,"https://www.google.com/maps/@-0.1794234777104028,-78.48159475377034,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 35.000,Nada,"https://www.google.com/maps/@-0.2018746760817808,-78.48828118196163,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 233.810,104 m² Totales,"https://www.google.com/maps/@-0.1758102138632169,-78.48502299905836,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 110.000,86 m² Totales,"https://www.google.com/maps/@-0.102081488281042,-78.48096633946619,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 341.502,127 m² Totales,"https://www.google.com/maps/@-0.1794234777104028,-78.48159475377034,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 193.000,170 m² Totales,"https://www.google.com/maps/@-0.2246613343720965,-78.40760522904745,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 85.000,Nada,"https://www.google.com/maps/@-0.2076682651772747,-78.48677332284792,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 167.109,108 m² Totales,"https://www.google.com/maps/@-0.1978520065719998,-78.4379398568755,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 125.000,100 m² Totales,"https://www.google.com/maps/@-0.1537401797110414,-78.49813764319946,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 125.000,82 m² Totales,"https://www.google.com/maps/@-0.1886180540370803,-78.48293585515728,13z?hl=es-ES&gl=US"
Casa,Casa,$ 764.000,316 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 113.575,45 m² Totales,"https://www.google.com/maps/@-0.1850598210833742,-78.4810032796166,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 115.000,75 m² Totales,"https://www.google.com/maps/@-0.2020025484702797,-78.49095426043966,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 114.383,82 m² Totales,"https://www.google.com/maps/@-0.2002566000246728,-78.49094576330177,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 45.000,58 m² Totales,Nada
Departamento,Departamento,$ 762.000,505 m² Totales,"https://www.google.com/maps/@-0.1978921550413664,-78.47917004346947,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 125.932,55 m² Totales,"https://www.google.com/maps/@-0.1982874668483638,-78.43730041696956,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 140.000,200 m² Totales,Nada
Casa,Casa,$ 470.000,400 m² Totales,Nada
Lote,Lote,$ 360.000,4627 m² Totales,"https://www.google.com/maps/@-0.3811607154354337,-78.50350089812618,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 176.999,77 m² Totales,"https://www.google.com/maps/@-0.1822288687358726,-78.47870628786029,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 163.000,Nada,"https://www.google.com/maps/@-0.1851912188986007,-78.48106250522889,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 178.000,126 m² Totales,Nada
Departamento,Departamento,$ 150.000,143 m² Totales,"https://www.google.com/maps/@-0.1861136196424871,-78.47926915925078,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 75.000,59 m² Totales,"https://www.google.com/maps/@-0.2052193570020991,-78.42984285291091,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 78.000,42 m² Totales,"https://www.google.com/maps/@-0.1692065374733793,-78.47698236108619,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 60.000,50 m² Totales,"https://www.google.com/maps/@-0.2085276432303667,-78.48563820843371,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 80.000,88 m² Totales,"https://www.google.com/maps/@-0.1469565074565335,-78.47010223303393,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 125.000,77 m² Totales,"https://www.google.com/maps/@-0.1816144611382076,-78.48024669757494,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 229.000,114 m² Totales,"https://www.google.com/maps/@-0.183234163811853,-78.47703907423129,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 142.500,127 m² Totales,"https://www.google.com/maps/@-0.2051793062185669,-78.48586339407997,13z?hl=es-ES&gl=US"
Casa,Casa,$ 11.500,Nada,"https://www.google.com/maps/@-0.2000617039563992,-78.48900146078219,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 180.000,192 m² Totales,"https://www.google.com/maps/@-0.1918081193749144,-78.48573055455213,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 85.000,50 m² Totales,"https://www.google.com/maps/@-0.2009998710960719,-78.48895021684513,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 86.000,53 m² Totales,"https://www.google.com/maps/@-0.1816144611382076,-78.48024669757494,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 215.250,93 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 102.000,74 m² Totales,"https://www.google.com/maps/@-0.152646430429861,-78.49823387945204,13z?hl=es-ES&gl=US"
Lote,Lote,$ 288.000,Nada,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 85.000,Nada,"https://www.google.com/maps/@-0.1890186940493739,-78.49316513960852,13z?hl=es-ES&gl=US"
Casa,Casa,$ 225.000,285 m² Totales,Nada
Departamento,Departamento,$ 95.000,44 m² Totales,Nada
Casa,Casa,$ 430.000,150 m² Totales,Nada
Departamento,Departamento,$ 205.000,188 m² Totales,Nada
Departamento,Departamento,$ 150.000,80 m² Totales,"https://www.google.com/maps/@-0.1816144611382076,-78.48024669757494,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,18300 m² Totales,Nada
Departamento,Departamento,$ 169.000,200 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Bodega,Bodega,$ 2.000.000,1750 m² Totales,"https://www.google.com/maps/@-0.196066025470031,-78.49847828444483,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 117.000,54 m² Totales,Nada
Casa,Casa,$ 218.000,170 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 165.000,71 m² Totales,"https://www.google.com/maps/@-0.1915198183283056,-78.48723331328681,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 104.000,93 m² Totales,"https://www.google.com/maps/@-0.1961214464767463,-78.48458094780202,13z?hl=es-ES&gl=US"
Lote,Lote,$ 3.212.440,22946 m² Totales,"https://www.google.com/maps/@-0.2588499089797139,-78.52957309383564,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 62.000,44 m² Totales,"https://www.google.com/maps/@-0.1795650152161873,-78.49636601290118,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 149.000,44 m² Totales,"https://www.google.com/maps/@-0.1758799693725421,-78.48602111911693,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.300.000,1700 m² Totales,"https://www.google.com/maps/@-0.2048873512535597,-78.49240145141094,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 155.000,174 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Casa,Casa,$ 360.000,500 m² Totales,"https://www.google.com/maps/@-0.1427384954357374,-78.49232835969934,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 97.000,72 m² Totales,"https://www.google.com/maps/@-0.1727836834321129,-78.49653707358742,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 89.500,140 m² Totales,"https://www.google.com/maps/@-0.1889242405874983,-78.49650352039895,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 265.000,89 m² Totales,"https://www.google.com/maps/@-0.1755899866087018,-78.48611866746455,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 178.500,131 m² Totales,Nada
Departamento,Departamento,$ 120.000,76 m² Totales,Nada
Casa,Casa,$ 105.000,557 m² Totales,"https://www.google.com/maps/@-0.2919424048249972,-78.4577499317269,13z?hl=es-ES&gl=US"
Lote,Lote,$ 285.000,Nada,Nada
Local,Local,$ 69.000,46 m² Totales,"https://www.google.com/maps/@-0.1816495539406,-78.48826765555008,13z?hl=es-ES&gl=US"
Casa,Casa,$ 250.000,250 m² Totales,Nada
Lote,Lote,$ 275.185,4151 m² Totales,Nada
Departamento,Departamento,$ 50.000,16932 m² Totales,Nada
Casa,Casa,$ 428.000,480 m² Totales,Nada
Casa,Casa,$ 128.000,156 m² Totales,"https://www.google.com/maps/@-0.1703261065000203,-78.47794084368846,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 117.000,57 m² Totales,Nada
Departamento,Departamento,$ 140.000,80 m² Totales,"https://www.google.com/maps/@-0.1979313025580467,-78.4812207579773,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 169.000,140 m² Totales,"https://www.google.com/maps/@-0.195874765534426,-78.47924531250554,13z?hl=es-ES&gl=US"
Casa,Casa,$ 258.000,217 m² Totales,"https://www.google.com/maps/@-0.1488221253546514,-78.50659507506361,13z?hl=es-ES&gl=US"
Departamento,Departamento,Nada,490 m² Totales,Nada
Departamento,Departamento,$ 99.500,73 m² Totales,"https://www.google.com/maps/@-0.1791159845922878,-78.49140824934837,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 299.000,310 m² Totales,"https://www.google.com/maps/@-0.1829628276303064,-78.48521607445417,13z?hl=es-ES&gl=US"
Casa,Casa,$ 430.000,460 m² Totales,Nada
Casa,Casa,$ 190.000,170 m² Totales,Nada
Casa,Casa,Nada,350 m² Totales,"https://www.google.com/maps/@-0.1728043181805888,-78.48577269556993,13z?hl=es-ES&gl=US"
Local,Local,$ 465.000,206 m² Totales,"https://www.google.com/maps/@-0.2084401088311403,-78.48566968416235,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 98.000,149 m² Totales,Nada
Departamento,Departamento,$ 169.000,120 m² Totales,Nada
Departamento,Departamento,$ 178.000,196 m² Totales,Nada
Casa,Casa,$ 199.800,300 m² Totales,"https://www.google.com/maps/@-0.2192190323862089,-78.49623448758605,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,$ 82.500,90 m² Totales,Nada
Departamento,Departamento,$ 61.990,77 m² Totales,"https://www.google.com/maps/@-0.1082407469905202,-78.48796105640675,13z?hl=es-ES&gl=US"
Lote,Lote,$ 80.000,1740 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Casa,Casa,$ 392.000,400 m² Totales,Nada
Departamento,Departamento,$ 125.000,78 m² Totales,"https://www.google.com/maps/@-0.1713408731944088,-78.4989007681722,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 275.000,135 m² Totales,"https://www.google.com/maps/@-0.1778020313168047,-78.48898975531661,13z?hl=es-ES&gl=US"
Casa,Casa,$ 690.000,450 m² Totales,Nada
Casa,Casa,$ 249.000,192 m² Totales,"https://www.google.com/maps/@-0.2055864963183572,-78.40446232264777,13z?hl=es-ES&gl=US"
Lote,Lote,$ 609.000,545 m² Totales,"https://www.google.com/maps/@-0.1622522638664785,-78.48163247411382,13z?hl=es-ES&gl=US"
Casa,Casa,$ 160.000,192 m² Totales,"https://www.google.com/maps/@-0.1263830489600865,-78.47394443290113,13z?hl=es-ES&gl=US"
Lote,Lote,$ 139.500,1000 m² Totales,"https://www.google.com/maps/@-0.1341670968606556,-78.43757810666602,13z?hl=es-ES&gl=US"
Departamento,Departamento,Nada,76 m² Totales,Nada
Casa,Casa,$ 119.900,91 m² Totales,"https://www.google.com/maps/@-0.2931399052991887,-78.549601312897,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 97.000,97 m² Totales,"https://www.google.com/maps/@-0.1713402903784383,-78.4738004776767,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 160.000,130 m² Totales,"https://www.google.com/maps/@-0.1629477878973614,-78.48957311940164,13z?hl=es-ES&gl=US"
Casa,Casa,$ 124.900,154 m² Totales,Nada
Casa,Casa,$ 132.000,600 m² Totales,"https://www.google.com/maps/@-0.2781950565874727,-78.5411381917503,13z?hl=es-ES&gl=US"
Casa,Casa,$ 480.000,2240 m² Totales,Nada
Casa,Casa,$ 790.000,Nada,Nada
Casa,Casa,Nada,382 m² Totales,Nada
Lote,Lote,$ 175.000,1010 m² Totales,"https://www.google.com/maps/@-0.3059475772033922,-78.4702990945495,13z?hl=es-ES&gl=US"
Casa,Casa,$ 679.000,865 m² Totales,"https://www.google.com/maps/@-0.1288374538106838,-78.47302944656909,13z?hl=es-ES&gl=US"
Local,Local,$ 1.350.000,1300 m² Totales,"https://www.google.com/maps/@-0.1710555758197129,-78.47845108263056,13z?hl=es-ES&gl=US"
Lote,Lote,$ 350.000,2700 m² Totales,"https://www.google.com/maps/@-0.2663019686186355,-78.48317370674243,13z?hl=es-ES&gl=US"
Casa,Casa,$ 70.000,120 m² Totales,"https://www.google.com/maps/@-0.07987609247086215,-78.41546849554025,13z?hl=es-ES&gl=US"
Casa,Casa,$ 330.000,360 m² Totales,Nada
Casa,Casa,$ 245.000,327 m² Totales,Nada
Departamento,Departamento,$ 160.000,160 m² Totales,"https://www.google.com/maps/@-0.1641762711503324,-78.49553446139494,13z?hl=es-ES&gl=US"
Departamento,Departamento,Nada,139 m² Totales,Nada
Casa,Casa,$ 750.000,360 m² Totales,Nada
Lote,Lote,$ 247.826,1906 m² Totales,"https://www.google.com/maps/@-0.2663019686186355,-78.48317370674243,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,80 m² Totales,"https://www.google.com/maps/@-0.1128731508919309,-78.49321525427864,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 128.000,87 m² Totales,"https://www.google.com/maps/@-0.1634390538934963,-78.49899318896308,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 149.000,208 m² Totales,"https://www.google.com/maps/@-0.1074194461873055,-78.48396529848748,13z?hl=es-ES&gl=US"
Casa,Casa,$ 159.000,300 m² Totales,Nada
Lote,Lote,$ 843.000,28100 m² Totales,Nada
Lote,Lote,$ 220.000,5300 m² Totales,"https://www.google.com/maps/@0.06588187716268959,-78.40285386508465,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.530.000,91882 m² Totales,Nada
Casa,Casa,$ 269.000,372 m² Totales,"https://www.google.com/maps/@-0.2003454859863907,-78.3761050943881,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 235.000,318 m² Totales,Nada
Lote,Lote,$ 3.510.000,2600 m² Totales,Nada
Lote,Lote,$ 372.310,1201 m² Totales,Nada
Lote,Lote,$ 79.999,1495 m² Totales,Nada
Departamento,Departamento,$ 120.000,98 m² Totales,"https://www.google.com/maps/@-0.1074194461873055,-78.48396529848748,13z?hl=es-ES&gl=US"
Casa,Casa,$ 198.000,483 m² Totales,"https://www.google.com/maps/@-0.2334753080564349,-78.49394598926156,13z?hl=es-ES&gl=US"
Casa,Casa,$ 78.500,154 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Lote,Lote,Nada,110 m² Totales,Nada
Casa,Casa,$ 56.990,119 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 69.000,116 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 77.200,75 m² Totales,"https://www.google.com/maps/@-0.2754607858927962,-78.46754464656975,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 125.500,88 m² Totales,"https://www.google.com/maps/@-0.1569058926072758,-78.46261627061061,13z?hl=es-ES&gl=US"
Casa,Casa,$ 225.000,320 m² Totales,"https://www.google.com/maps/@-0.1668439619358412,-78.47771260545642,13z?hl=es-ES&gl=US"
Casa,Casa,$ 67.500,107 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Lote,Lote,$ 730.000,12183 m² Totales,"https://www.google.com/maps/@-0.1904455754611746,-78.338305763354,13z?hl=es-ES&gl=US"
Casa,Casa,$ 125.000,203 m² Totales,"https://www.google.com/maps/@-0.1317699192985857,-78.48444160327571,13z?hl=es-ES&gl=US"
Lote,Lote,$ 330.000,1500 m² Totales,Nada
Departamento,Departamento,$ 140.000,126 m² Totales,"https://www.google.com/maps/@-0.1727836834321129,-78.49653707358742,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio,Nada,153 m² Totales,"https://www.google.com/maps/@-0.1701691129369726,-78.47981355724887,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 145.000,75 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Lote,Lote,$ 2.800.000,3070 m² Totales,"https://www.google.com/maps/@-0.1888010955505145,-78.50826553255949,13z?hl=es-ES&gl=US"
Casa,Casa,$ 350.000,313 m² Totales,Nada
Casa,Casa,$ 104.185,116 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,250 m² Totales,"https://www.google.com/maps/@-0.2214941587110421,-78.42489921320345,13z?hl=es-ES&gl=US"
Casa,Casa,$ 88.000,102 m² Totales,"https://www.google.com/maps/@-0.2781950565874727,-78.5411381917503,13z?hl=es-ES&gl=US"
Lote,Lote,$ 65.000,1400 m² Totales,Nada
Casa,Casa,$ 279.000,250 m² Totales,"https://www.google.com/maps/@-0.3372552443480996,-78.47705520365211,13z?hl=es-ES&gl=US"
Casa,Casa,$ 59.500,68 m² Totales,"https://www.google.com/maps/@-0.1378960388329889,-78.50881280969594,13z?hl=es-ES&gl=US"
Casa,Casa,$ 87.000,131 m² Totales,Nada
Departamento,Departamento,$ 84.700,92 m² Totales,Nada
Departamento,Departamento,$ 155.358,108 m² Totales,Nada
Lote,Lote,$ 990.000,10000 m² Totales,Nada
Departamento,Departamento,$ 85.000,76 m² Totales,"https://www.google.com/maps/@-0.1748076630151248,-78.50196266070661,13z?hl=es-ES&gl=US"
Lote,Lote,$ 999.000,867 m² Totales,"https://www.google.com/maps/@-0.2059610981155368,-78.49266303780657,13z?hl=es-ES&gl=US"
Lote,Lote,$ 79.000,603 m² Totales,"https://www.google.com/maps/@-0.2754607858927962,-78.46754464656975,13z?hl=es-ES&gl=US"
Lote,Lote,$ 28.000,144 m² Totales,Nada
Lote,Lote,$ 1.020.000,10200 m² Totales,"https://www.google.com/maps/@-0.01921864008799351,-78.43723101611565,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,500 m² Totales,Nada
Lote,Lote,$ 1.950.000,38000 m² Totales,Nada
Departamento,Departamento,$ 123.000,92 m² Totales,"https://www.google.com/maps/@-0.1540050180644862,-78.49291161795823,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 86.000,90 m² Totales,"https://www.google.com/maps/@-0.08761245909093539,-78.46893007528706,13z?hl=es-ES&gl=US"
Casa,Casa,$ 122.000,128 m² Totales,Nada
Departamento,Departamento,$ 173.000,131 m² Totales,"https://www.google.com/maps/@-0.207101354826753,-78.42694650463766,13z?hl=es-ES&gl=US"
Casa,Casa,$ 1.500.000,Nada,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 89.000,68 m² Totales,"https://www.google.com/maps/@-0.1660747350584335,-78.48466080851809,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 140.000,137 m² Totales,"https://www.google.com/maps/@-0.1728191631979699,-78.49671628384087,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 98.000,107 m² Totales,"https://www.google.com/maps/@-0.1074194461873055,-78.48396529848748,13z?hl=es-ES&gl=US"
Lote,Lote,$ 79.000,603 m² Totales,"https://www.google.com/maps/@-0.2754607858927962,-78.46754464656975,13z?hl=es-ES&gl=US"
Casa,Casa,Nada,440 m² Totales,"https://www.google.com/maps/@-0.2923523709904102,-78.46812900058016,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 111.683,75 m² Totales,"https://www.google.com/maps/@-0.1748076630151248,-78.50196266070661,13z?hl=es-ES&gl=US"
Casa,Casa,$ 145.000,291 m² Totales,"https://www.google.com/maps/@-0.1504584645839191,-78.50012980176896,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 89.900,58 m² Totales,"https://www.google.com/maps/@-0.1932161779456991,-78.48820097725154,13z?hl=es-ES&gl=US"
Casa,Casa,$ 205.000,390 m² Totales,"https://www.google.com/maps/@-0.2193026136002239,-78.38962719901726,13z?hl=es-ES&gl=US"
Local,Local,$ 289.000,164 m² Totales,"https://www.google.com/maps/@-0.2034812353209879,-78.48834439189945,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 145.062,26 m² Totales,Nada
Lote,Lote,$ 477.000,1004 m² Totales,Nada
Casa,Casa,$ 400.000,272 m² Totales,"https://www.google.com/maps/@-0.2066469757168595,-78.48095281208381,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 73.000,71 m² Totales,"https://www.google.com/maps/@-0.1819978352346039,-78.47881086718893,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 140.000,87 m² Totales,"https://www.google.com/maps/@-0.2077628716817161,-78.489675259797,13z?hl=es-ES&gl=US"
Casa,Casa,$ 369.000,300 m² Totales,Nada
Departamento,Departamento,$ 59.990,144 m² Totales,"https://www.google.com/maps/@-0.1088389401811999,-78.48500175497554,13z?hl=es-ES&gl=US"
Casa,Casa,$ 72.000,100 m² Totales,"https://www.google.com/maps/@-0.09617783869307527,-78.42416381982578,13z?hl=es-ES&gl=US"
Departamento,Departamento,$ 125.088,58 m² Totales,"https://www.google.com/maps/@-0.1974876575904577,-78.4801799273143,13z?hl=es-ES&gl=US"
Lote,Lote,$ 843.000,2000 m² Totales,Nada
Casa,Casa,$ 59.000,104 m² Totales,"https://www.google.com/maps/@-0.1178502464883753,-78.4403036071356,13z?hl=es-ES&gl=US"
Casa,Casa,$ 110.000,173 m² Totales,Nada
Casa,Casa,$ 295.000,2269 m² Totales,Nada
Lote,Lote,$ 1.110.610,4488 m² Totales,Nada
Departamento,Departamento,$ 167.109,122 m² Totales,"https://www.google.com/maps/@-0.1952985257102183,-78.43606516149299,13z?hl=es-ES&gl=US"
Casa,Casa,$ 320.000,436 m² Totales,Nada
Casa,Casa,$ 139.000,401 m² Totales,"https://www.google.com/maps/@-0.292690840530437,-78.4561982539634,13z?hl=es-ES&gl=US"
Casa,Casa,$ 300.000,300 m² Totales,"https://www.google.com/maps/@-0.1727836834321129,-78.49653707358742,13z?hl=es-ES&gl=US"
Lote,Lote,$ 280.000,1297 m² Totales,"https://www.google.com/maps/@-0.2186786189339041,-78.5134440450616,13z?hl=es-ES&gl=US"
Casa,Casa,$ 185.000,282 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Lote,Lote,$ 56.000,420 m² Totales,"https://www.google.com/maps/@-0.3303406179269072,-78.45110253121258,13z?hl=es-ES&gl=US"
Casa,Casa,$ 310.000,305 m² Totales,"https://www.google.com/maps/@-0.1883162299789249,-78.44629853337638,13z?hl=es-ES&gl=US"
Casa,Casa,$ 165.000,388 m² Totales,Nada
Lote,Lote,$ 31.000,5000 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio,$ 100.000,67 m² Totales,"https://www.google.com/maps/@-0.1702602452669429,-78.48540305061624,13z?hl=es-ES&gl=US"
Lote,Lote,$ 1.200.000,1206 m² Totales,"https://www.google.com/maps/@-0.2186786189339041,-78.5134440450616,13z?hl=es-ES&gl=US"
Casa,Casa,$ 99.000,365 m² Totales,Nada
Casa,Casa,$ 255.000,280 m² Totales,Nada
Lote,Lote,$ 88.000,665 m² Totales,"https://www.google.com/maps/@-0.2754607858927962,-78.46754464656975,13z?hl=es-ES&gl=US"
Lote,Lote,$ 200.000,1064 m² Totales,"https://www.google.com/maps/@-0.2923523709904102,-78.46812900058016,13z?hl=es-ES&gl=US"
