Descripcion_1,Descripcion_2,precio,mt2,ubicacion
Parqueadero,Parqueadero en venta en Norte De Guayaquil,$ 14.500,26 m² Totales,"https://www.google.com/maps/@-2.167029622951092,-79.89602299542669,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Samborondon,$ 1.151.700,2070 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 105.000,74 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Parqueadero,Parqueadero en venta en Norte De Guayaquil,$ 15.002,26 m² Totales,"https://www.google.com/maps/@-2.166762391162529,-79.89591587313139,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,$ 37.401,374 m² Totales,Nada
Departamento,Departamento en venta en Urdesa central,$ 65.000,107 m² Totales,"https://www.google.com/maps/@-2.168628543930171,-79.90975372761221,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 400.000,400 m² Totales,Nada
Departamento,Departamento en venta en Puerto Santa Ana,$ 180.001,74 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Parqueadero,Parqueadero en venta en Norte De Guayaquil,$ 14.000,26 m² Totales,"https://www.google.com/maps/@-2.168307669955362,-79.89689799346343,13z?hl=es-ES&gl=US"
Parqueadero,Parqueadero en venta en Guayaquil,$ 14.001,17 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,130 m² Totales,"https://www.google.com/maps/@-2.140517583239946,-79.88769867431937,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 230.000,160 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 255.000,Nada,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 127.000,130 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 127.500,102 m² Totales,Nada
Local,Local en venta en Urdesa central,$ 420.000,270 m² Totales,"https://www.google.com/maps/@-2.169196695973065,-79.90675719994542,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 265.000,301 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 86.000,90 m² Totales,Nada
Lote,Lote en venta en Via A La Costa,$ 740.000,4800 m² Totales,Nada
Casa,Casa en venta en Guayaquil,Nada,140 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 57.000,72 m² Totales,"https://www.google.com/maps/@-2.081683234267321,-79.92058403649801,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 82.000,140 m² Totales,"https://www.google.com/maps/@-2.117237514594672,-79.89270479180554,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,Nada,221 m² Totales,"https://www.google.com/maps/@-2.216238547060702,-79.90208766403775,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 85.000,195 m² Totales,"https://www.google.com/maps/@-2.189390838343625,-79.88912948645722,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 80.000,305 m² Totales,"https://www.google.com/maps/@-2.196156913564392,-79.88510447770813,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 280.000,250 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 89.000,264 m² Totales,"https://www.google.com/maps/@-2.205041781410293,-79.89448901562231,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,130 m² Totales,"https://www.google.com/maps/@-2.176425390743072,-79.8819433245767,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 425.000,200 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 135.000,286 m² Totales,"https://www.google.com/maps/@-2.278195953185896,-79.88626536131729,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 30.000,81 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,$ 28.000,100 m² Totales,"https://www.google.com/maps/@-2.20677789732922,-79.90309465728954,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Bellavista,Nada,132 m² Totales,"https://www.google.com/maps/@-2.187705213657523,-79.91749179990401,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 134.000,182 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 87.000,92 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 265.000,349 m² Totales,"https://www.google.com/maps/@-2.384316163254399,-80.3564942916364,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 1.000.000,549 m² Totales,"https://www.google.com/maps/@-2.156172535155593,-79.89268377660079,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 22.000,190 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 213.000,272 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Sur De Guayaquil,$ 160.000,265 m² Totales,"https://www.google.com/maps/@-2.282043507493333,-79.88199954283252,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 150.000,145 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 120.000,55 m² Totales,"https://www.google.com/maps/@-2.166192838632385,-79.94617013745793,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 89.000,131 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 150.000,50000 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 99.900,78 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 456.000,7000 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 215.000,937 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 350.000,278 m² Totales,Nada
Local,Local en venta en Guayaquil,$ 45.000,40 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Kennedy Norte,$ 115.000,95 m² Totales,"https://www.google.com/maps/@-2.154278787477566,-79.90118555433035,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 105.000,99 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,23905 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 108.000,111 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.273684219945587,-79.88036330349595,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 115.000,94672 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 70.000,120 m² Totales,"https://www.google.com/maps/@-2.190794672028368,-79.88877631347346,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 180.000,160 m² Totales,Nada
Finca,Finca en venta en Guayaquil,Nada,250000 m² Totales,Nada
Casa,Casa en venta en Sur De Guayaquil,$ 57.000,239 m² Totales,"https://www.google.com/maps/@-2.273684219945587,-79.88036330349595,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,Nada,120 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 198.000,220 m² Totales,"https://www.google.com/maps/@-2.147047629848536,-79.91173020287876,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 180.000,160 m² Totales,Nada
Local,Local en venta en Centro De Guayaquil,$ 169.000,670 m² Totales,"https://www.google.com/maps/@-2.222905125800626,-79.94392609737375,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 60.000,182 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,Nada,92 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 460.000,350 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 45.000,Nada,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 145.000,240 m² Totales,"https://www.google.com/maps/@-2.222085950331956,-79.89231908511304,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 90.000,174 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,130 m² Totales,"https://www.google.com/maps/@-2.140517583239946,-79.88769867431937,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 1.000.000,549 m² Totales,"https://www.google.com/maps/@-2.156172535155593,-79.89268377660079,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Bellavista,$ 125.000,132 m² Totales,"https://www.google.com/maps/@-2.187705213657523,-79.91749179990401,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Puerto Santa Ana,$ 120.000,190 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 160.000,254 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,$ 187.650,513 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 140.500,120 m² Totales,Nada
Lote,Lote en venta en Via A La Costa,$ 251.130,660 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 187.000,133 m² Totales,"https://www.google.com/maps/@-2.170921726685028,-79.89853708573142,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 119.000,115 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 339.000,300 m² Totales,Nada
Lote,Lote en venta en Via A La Costa,Nada,260000 m² Totales,"https://www.google.com/maps/@-2.196016126985806,-80.05572096647,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 129.000,420 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 178.630,1050 m² Totales,"https://www.google.com/maps/@-2.085966905084508,-79.91197686414007,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,$ 106.000,93 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 85.000,51 m² Totales,"https://www.google.com/maps/@-2.058935285732935,-79.92313849964519,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,$ 400.000,10000 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 199.000,Nada,"https://www.google.com/maps/@-2.186185857812534,-79.96598885076759,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,$ 529.243,962 m² Totales,Nada
Local,Local en venta en Centro De Guayaquil,$ 60.000,300 m² Totales,"https://www.google.com/maps/@-2.195516415484526,-79.88960089414618,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,$ 120.000,140 m² Totales,"https://www.google.com/maps/@-2.159440049983365,-79.89558767147427,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 88.000,56 m² Totales,Nada
Casa,Casa en venta en Ciudad Celeste,$ 232.000,200 m² Totales,Nada
Lote,Lote en venta en Norte De Guayaquil,$ 400.000,400 m² Totales,"https://www.google.com/maps/@-2.155958023193808,-79.92152437658692,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 265.000,272 m² Totales,"https://www.google.com/maps/@-2.184034784496052,-79.98181774410796,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 61.000,105 m² Totales,"https://www.google.com/maps/@-2.089584936920209,-79.92013721983487,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 210.000,180 m² Totales,Nada
Lote,Lote en venta en Centro De Guayaquil,Nada,150 m² Totales,"https://www.google.com/maps/@-2.209305400394229,-79.90432073221758,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 85.000,190 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,Nada,349 m² Totales,"https://www.google.com/maps/@-2.384316163254399,-80.3564942916364,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 97.000,549 m² Totales,"https://www.google.com/maps/@-2.156172535155593,-79.89268377660079,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Bellavista,Nada,132 m² Totales,"https://www.google.com/maps/@-2.187705213657523,-79.91749179990401,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Puerto Santa Ana,$ 120.000,190 m² Totales,"https://www.google.com/maps/@-2.179125941420345,-79.87611984147239,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 68.000,254 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Via A La Costa,$ 187.650,513 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Norte De Guayaquil,Nada,92 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 134.000,182 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 90.000,174 m² Totales,"https://www.google.com/maps/@-2.132224802921204,-79.89277321932771,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 130.000,130 m² Totales,"https://www.google.com/maps/@-2.140517583239946,-79.88769867431937,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,80 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 45.000,Nada,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 145.000,240 m² Totales,"https://www.google.com/maps/@-2.222085950331956,-79.89231908511304,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 460.000,350 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 59.990,16 m² Totales,Nada
Casa,Casa en venta en Centro De Guayaquil,$ 187.000,320 m² Totales,"https://www.google.com/maps/@-2.220997902428656,-79.89466593251856,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Guayaquil,$ 115.000,42 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 810.713,1247 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 180.000,261 m² Totales,"https://www.google.com/maps/@-2.166655596557214,-79.94505538163074,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 129.900,98 m² Totales,"https://www.google.com/maps/@-2.146293983323977,-79.9031955353562,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 796.000,725 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,$ 380.000,542 m² Totales,"https://www.google.com/maps/@-2.189266927518881,-79.8828815154172,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Santa Cecilia,Nada,138 m² Totales,Nada
Casa,Casa en venta en Via A La Costa,$ 200.000,162 m² Totales,Nada
Lote,Lote en venta en Centro De Guayaquil,$ 188.000,180 m² Totales,"https://www.google.com/maps/@-2.189021012768071,-79.89603478399667,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 200.000,260 m² Totales,"https://www.google.com/maps/@-2.205720701647885,-79.90589912686104,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 162.000,140 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 116.000,240 m² Totales,"https://www.google.com/maps/@-2.131485462149505,-79.92022646378851,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 220.000,1914 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 220.000,1774 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Guayaquil,$ 456.000,4103 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 240.000,77 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 259.000,197 m² Totales,"https://www.google.com/maps/@-2.166655596557214,-79.94505538163074,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Sur De Guayaquil,$ 135.000,216 m² Totales,"https://www.google.com/maps/@-2.278195953185896,-79.88626536131729,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 125.000,120 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,Nada,42 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 60.000,117 m² Totales,"https://www.google.com/maps/@-2.147011795902236,-79.92375088678885,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 77.000,120 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 132.000,284 m² Totales,"https://www.google.com/maps/@-2.183231448676243,-79.9121949128008,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 132.000,284 m² Totales,"https://www.google.com/maps/@-2.183231448676243,-79.9121949128008,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 132.000,284 m² Totales,"https://www.google.com/maps/@-2.183231448676243,-79.9121949128008,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Bellavista,$ 132.000,284 m² Totales,"https://www.google.com/maps/@-2.183231448676243,-79.9121949128008,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 210.000,284 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 150.000,100 m² Totales,"https://www.google.com/maps/@-2.139416285861829,-79.8983700855993,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 42.500,50 m² Totales,"https://www.google.com/maps/@-2.080718705337546,-79.91982823863134,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Sur De Guayaquil,$ 270.000,900 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 138.000,142 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 69.000,124 m² Totales,Nada
Lote,Lote en venta en Garzota,$ 87.000,160 m² Totales,"https://www.google.com/maps/@-2.149048540500031,-79.88911248566153,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Garzota,$ 133.000,115 m² Totales,"https://www.google.com/maps/@-2.147830347463852,-79.89291613956108,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 65.000,55 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 78.000,260 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 275.000,600 m² Totales,"https://www.google.com/maps/@-2.170388050436475,-79.90931163880957,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 85.000,240 m² Totales,"https://www.google.com/maps/@-2.194506312998322,-79.89773650727491,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 120.000,280 m² Totales,"https://www.google.com/maps/@-2.215474853485365,-79.90275144890953,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 39.000,100 m² Totales,"https://www.google.com/maps/@-2.207841017333093,-79.91471836170496,13z?hl=es-ES&gl=US"
Local,Local en venta en Centro De Guayaquil,$ 750.000,267 m² Totales,"https://www.google.com/maps/@-2.191432064456299,-79.88896554397378,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 220.000,204 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 39.500,99 m² Totales,"https://www.google.com/maps/@-2.081924678271996,-79.92253464808414,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 320.000,220 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Local,Local en venta en Norte De Guayaquil,Nada,310 m² Totales,"https://www.google.com/maps/@-2.116990053585094,-79.90664180557626,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Norte De Guayaquil,$ 88.900,111 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 98.000,175 m² Totales,Nada
Lote,Lote en venta en Centro De Guayaquil,$ 120.000,428 m² Totales,"https://www.google.com/maps/@-2.196448198967883,-79.9056156346167,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 280.000,698 m² Totales,"https://www.google.com/maps/@-2.192490205712704,-79.89176568061649,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 171.900,280 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 185.000,240 m² Totales,"https://www.google.com/maps/@-2.135352766541129,-79.90460448489199,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Sur De Guayaquil,$ 35.000,130 m² Totales,Nada
Departamento,Departamento en venta en Centro De Guayaquil,$ 395.000,348 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 40.000,124 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 116.000,Nada,Nada
Casa,Casa en venta en Garzota,$ 215.000,160 m² Totales,"https://www.google.com/maps/@-2.147830347463852,-79.89291613956108,13z?hl=es-ES&gl=US"
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 35.000,24 m² Totales,"https://www.google.com/maps/@-2.187666266159051,-79.88039619775127,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Norte De Guayaquil,$ 1.500.000,8000 m² Totales,"https://www.google.com/maps/@-2.104854463198649,-79.93491418199416,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Guayaquil,$ 155.000,80 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Ciudad Celeste,$ 170.000,167 m² Totales,Nada
Departamento,Departamento en venta en Urdesa central,$ 85.000,110 m² Totales,"https://www.google.com/maps/@-2.169196695973065,-79.90675719994542,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Centro De Guayaquil,$ 280.000,698 m² Totales,"https://www.google.com/maps/@-2.192490205712704,-79.89176568061649,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Via A La Costa,$ 405.000,220 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 76.000,100 m² Totales,Nada
Oficina/Consultorio,Oficina/Consultorio en venta en Centro De Guayaquil,$ 35.000,40 m² Totales,"https://www.google.com/maps/@-2.195457317028676,-79.88219109473538,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 150.000,134 m² Totales,"https://www.google.com/maps/@-2.072225175946513,-79.92295865120637,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 140.000,163 m² Totales,"https://www.google.com/maps/@-2.080946401711666,-79.91880341755574,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 85.000,80 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Bellavista,$ 85.000,295 m² Totales,"https://www.google.com/maps/@-2.179976944383295,-79.91068137231996,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Centro De Guayaquil,$ 250.000,170 m² Totales,"https://www.google.com/maps/@-2.217502614533075,-79.92377795777145,13z?hl=es-ES&gl=US"
Lote,Lote en venta en Centro De Guayaquil,$ 40.000,147 m² Totales,"https://www.google.com/maps/@-2.204148432079285,-79.92271261862737,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 132.000,285 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 88.000,74 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 1.497.720,10000 m² Totales,"https://www.google.com/maps/@-2.188389543915323,-80.02724894488654,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 105.000,120 m² Totales,Nada
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,160 m² Totales,"https://www.google.com/maps/@-2.127493742207584,-79.8899282638559,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 105.000,120 m² Totales,"https://www.google.com/maps/@-2.189406038591932,-79.8890825847566,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Garzota,Nada,277 m² Totales,"https://www.google.com/maps/@-2.14546809016576,-79.8905474608503,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 100.000,107 m² Totales,"https://www.google.com/maps/@-2.138654457621779,-79.8874208473383,13z?hl=es-ES&gl=US"
Departamento,Departamento en venta en Bellavista,$ 85.000,155 m² Totales,"https://www.google.com/maps/@-2.179976944383295,-79.91068137231996,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Norte De Guayaquil,$ 95.000,102 m² Totales,Nada
Departamento,Departamento en venta en Norte De Guayaquil,$ 169.000,150 m² Totales,Nada
Lote,Lote en venta en Guayaquil,$ 14.200,96 m² Totales,"https://www.google.com/maps/@-2.061602040963745,-79.9741760884848,13z?hl=es-ES&gl=US"
Casa,Casa en venta en Guayaquil,$ 118.000,104 m² Totales,Nada
Casa,Casa en venta en Guayaquil,$ 75.000,135 m² Totales,"https://www.google.com/maps/@-2.050470176914849,-79.91343350090231,13z?hl=es-ES&gl=US"
